composed_key,schedDepTime,actDepTime,schedArrTime,actArrTime
2012-01-02 - AA-1039-ATL-MIA,48625.0,48622.0,48740.0,48743.0
2011-12-03 - AA-3505-MIA-CVG,5155.0,5157.0,5315.0,5292.0
2011-12-04 - AA-2098-SEA-ORD,6745.0,6741.0,6985.0,7003.0
2011-12-04 - UA-1649-FLL-IAH,6430.0,6427.0,6598.0,6607.0
2011-12-24 - UA-248-SFO-PHX,35671.0,35681.0,35788.0,35796.0
2012-01-03 - AA-1217-FLL-DFW,49920.0,49949.0,50115.0,50111.0
2011-12-09 - AA-1518-DFW-SDF,14050.0,14073.0,14150.0,14160.0
2011-12-22 - UA-4144-BWI-CLE,32360.0,32365.0,32440.0,32426.0
2011-12-26 - AA-3762-IAH-LAX,38280.0,38296.0,38500.0,38489.0
2011-12-28 - AA-3796-IAH-ORD,41390.0,41404.0,41545.0,41527.0
2011-12-20 - UA-248-ORD-DTW,30261.0,30261.0,30342.0,30373.0
2011-12-31 - CO-1593-MCO-EWR,46145.0,46130.0,46302.0,46286.0
2011-12-31 - UA-1142-IAH-BOS,46158.0,46175.0,46382.0,46357.0
2011-12-27 - UA-2688-DEN-PHX,40035.0,40066.0,40147.0,40170.0
2011-12-17 - AA-177-JFK-SFO,25840.0,25881.0,26230.0,26230.0
2011-12-09 - AA-932-UIO-MIA,13630.0,13647.0,13875.0,13878.0
2011-12-01 - UA-819-MCO-IAD,2526.0,2539.0,2655.0,2651.0
2011-12-16 - UA-2706-EWR-CLT,24449.0,24449.0,24573.0,24585.0
2012-01-03 - UA-2419-CLT-FLL,50129.0,50150.0,50248.0,50231.0
2011-12-12 - UA-1209-DTW-IAH,17940.0,17954.0,18138.0,18122.0
2011-12-09 - AA-530-MIA-JFK,14180.0,14182.0,14365.0,14338.0
2011-12-10 - AA-630-MCO-JFK,15475.0,15487.0,15630.0,15620.0
2011-12-29 - AA-3544-MEM-MIA,42935.0,42933.0,43075.0,43065.0
2011-12-16 - AA-425-ORD-SEA,24310.0,24310.0,24585.0,24579.0
2012-01-02 - AA-3505-MIA-CVG,48355.0,48359.0,48511.0,48493.0
2011-12-31 - AA-119-EWR-LAX,46035.0,46028.0,46420.0,46397.0
2012-01-02 - UA-2409-CLT-DEN,48280.0,48295.0,48509.0,48498.0
2011-12-12 - UA-1472-EWR-MCO,18255.0,18276.0,18389.0,18404.0
2011-12-16 - AA-1455-ORD-LAX,24300.0,24314.0,24570.0,24560.0
2011-12-16 - CO-76-MCO-EWR,24385.0,24450.0,24552.0,24608.0
2011-12-14 - CO-17-EWR-LAX,21250.0,21248.0,21616.0,21615.0
2011-12-04 - AA-185-JFK-LAX,7320.0,7330.0,7663.0,7665.0
2011-12-04 - AA-203-MIA-LAX,6910.0,6934.0,7260.0,7265.0
2011-12-01 - AA-203-MIA-LAX,2590.0,2603.0,2916.0,2929.0
2012-01-03 - AA-1624-LAX-ORD,50320.0,50319.0,50560.0,50554.0
2011-12-22 - AA-1442-STL-ORD,32875.0,32875.0,32950.0,32940.0
2011-12-30 - UA-482-SFO-DEN,44786.0,44798.0,44937.0,44910.0
2011-12-20 - AA-244-LAX-MCO,29835.0,29861.0,30110.0,30138.0
2011-12-19 - CO-1639-LAX-IAH,28305.0,28301.0,28496.0,28488.0
2011-12-03 - UA-2458-CLT-CLE,5809.0,5831.0,5902.0,5924.0
2012-01-01 - AA-1279-DFW-PHX,47220.0,47254.0,47375.0,47377.0
2011-12-29 - AA-716-ORD-MCO,42540.0,42540.0,42685.0,42696.0
2011-12-29 - UA-264-DEN-PHL,42778.0,42809.0,42991.0,42989.0
2011-12-31 - UA-1114-ORD-FLL,45875.0,45884.0,46055.0,46063.0
2011-12-11 - CO-1293-FLL-EWR,16620.0,16630.0,16790.0,16770.0
2011-12-25 - CO-88-EWR-IAH,37439.0,37466.0,37674.0,37466.0
2011-12-05 - AA-4366-ORD-CVG,8685.0,8702.0,8760.0,8757.0
2011-12-27 - AA-1210-ORD-BOS,39970.0,39981.0,40095.0,40095.0
2011-12-26 - CO-4272-EWR-RDU,38120.0,38120.0,38224.0,38224.0
2011-12-02 - UA-447-PHL-SFO,4246.0,4270.0,4642.0,4666.0
2011-12-24 - AA-3532-CLT-MIA,35210.0,35244.0,35345.0,35357.0
2011-12-24 - CO-1693-MCO-IAH,35384.0,35396.0,35546.0,35528.0
2011-12-20 - UA-316-SNA-DEN,29732.0,29738.0,29865.0,29859.0
2011-12-04 - AA-3744-EWR-ORD,7320.0,7329.0,7460.0,7445.0
2011-12-18 - UA-938-DEN-ORD,27295.0,27297.0,27438.0,27426.0
2011-12-12 - UA-2494-CLT-MCI,18269.0,18299.0,18422.0,18468.0
2012-01-01 - AA-1948-DFW-PHL,47030.0,47023.0,47210.0,47193.0
2011-12-20 - UA-2861-PHL-TPA,30330.0,30340.0,30490.0,30469.0
2011-12-03 - AA-4315-CLE-ORD,5440.0,5438.0,5535.0,5502.0
2011-12-22 - AA-3979-CVG-ORD,32430.0,32442.0,32520.0,32507.0
2011-12-20 - UA-2465-CLT-DFW,29886.0,29903.0,30058.0,30068.0
2011-12-22 - AA-277-MIA-LAX,32940.0,32955.0,33274.0,33281.0
2011-12-22 - AA-1990-TUS-ORD,32950.0,32981.0,33138.0,33149.0
2011-12-20 - AA-1309-DFW-SFO,29995.0,29998.0,30220.0,30205.0
2011-12-08 - AA-3822-DEN-LAX,12940.0,12962.0,13100.0,13078.0
2011-12-26 - CO-1231-IAH-PHX,38490.0,38515.0,38672.0,38692.0
2011-12-27 - CO-1221-EWR-DFW,40275.0,40328.0,40499.0,40530.0
2011-12-16 - AA-1777-JFK-MCO,23870.0,23889.0,24050.0,24040.0
2011-12-02 - CO-1647-ORD-IAH,4335.0,4339.0,4495.0,4511.0
2011-12-29 - AA-1294-IAH-MIA,43175.0,43169.0,43320.0,43296.0
2011-12-19 - UA-6389-SFO-DFW,28624.0,28654.0,28830.0,28840.0
2012-01-02 - UA-662-SFO-MSP,48650.0,48694.0,48875.0,48897.0
2011-12-26 - AA-2348-DFW-ORD,38525.0,38538.0,38649.0,38634.0
2011-12-01 - UA-5855-ORD-PWM,2618.0,2604.0,2750.0,2736.0
2011-12-14 - UA-1657-DCA-IAH,20880.0,20892.0,21090.0,21099.0
2011-12-12 - UA-2316-PBI-CLT,18470.0,18485.0,18583.0,18577.0
2011-12-11 - UA-1648-SEA-IAH,17015.0,17028.0,17268.0,17259.0
2011-12-30 - AA-3739-ORD-EWR,44130.0,44131.0,44250.0,44233.0
2012-01-01 - AA-2473-DFW-LAX,47525.0,47528.0,47725.0,47709.0
2011-12-31 - AA-3880-ORD-IAH,45915.0,45932.0,46080.0,46065.0
2012-01-01 - CO-4134-IAH-BRO,47540.0,47591.0,47571.0,47639.0
2011-12-22 - AA-1472-DFW-ATL,32735.0,32740.0,32855.0,32881.0
2011-12-17 - UA-2845-MCO-PHL,25260.0,25261.0,25406.0,25399.0
2011-12-14 - AA-415-BOS-ORD,20975.0,21007.0,21160.0,21185.0
2011-12-22 - AA-431-MIA-SFO,32495.0,32511.0,32870.0,32865.0
2011-12-27 - CO-1015-IAH-FLL,40185.0,40216.0,40320.0,40331.0
2012-01-02 - UA-2494-CLT-DEN,49170.0,49170.0,49398.0,49398.0
2011-12-22 - UA-988-DEN-LAX,32610.0,32666.0,32760.0,32780.0
2012-01-01 - UA-1974-CLT-TLH,47740.0,47734.0,47834.0,47823.0
2012-01-02 - UA-91-EWR-LAX,48210.0,48235.0,48537.0,48556.0
2011-12-28 - AA-3702-ORD-DEN,41300.0,41319.0,41455.0,41489.0
2011-12-25 - UA-2744-PHX-MSP,37370.0,37380.0,37552.0,37548.0
2011-12-08 - AA-1917-JFK-MCO,12715.0,12709.0,12895.0,12886.0
2011-12-24 - AA-4307-ORD-DTW,36045.0,36048.0,36130.0,36140.0
2011-12-04 - UA-1406-BZE-IAH,7135.0,7121.0,7294.0,7269.0
2011-12-13 - AA-2428-DFW-IAH,19945.0,19950.0,20010.0,20012.0
2011-12-30 - AA-1072-DFW-OMA,44670.0,44682.0,44766.0,44766.0
2011-12-05 - AA-1956-CCS-MIA,7985.0,7999.0,8190.0,8183.0
2011-12-26 - AA-3544-MEM-MIA,38615.0,38602.0,38755.0,38739.0
2011-12-22 - AA-205-MCO-LAX,32510.0,32518.0,32841.0,32834.0
2011-12-30 - AA-1556-DFW-ICT,44770.0,44766.0,44840.0,44831.0
2011-12-24 - AA-1373-MCO-DFW,35420.0,35571.0,35600.0,35703.0
2011-12-12 - AA-1718-ORD-BOS,18190.0,18187.0,18315.0,18312.0
2011-12-11 - CO-1734-EWR-BOS,17160.0,17176.0,17240.0,17217.0
2011-12-09 - UA-2458-DTW-CLT,14294.0,14294.0,14405.0,14392.0
2011-12-02 - AA-3815-LAX-DEN,3800.0,3819.0,3935.0,3955.0
2011-12-13 - AA-2043-ORD-MSP,19995.0,20011.0,20071.0,20086.0
2011-12-17 - AA-144-LAX-IAD,25905.0,25904.0,26185.0,26190.0
2011-12-12 - AA-942-SAP-MIA,18520.0,18519.0,18650.0,18636.0
2011-12-24 - AA-3532-CLT-MIA,35210.0,35227.0,35345.0,35357.0
2011-12-14 - AA-2957-DFW-CVG,20995.0,20993.0,21125.0,21117.0
2011-12-05 - UA-1546-CZM-IAH,8290.0,8310.0,8435.0,8448.0
2011-12-05 - UA-1238-SAN-EWR,8165.0,8174.0,8490.0,8468.0
2011-12-09 - CO-76-MCO-EWR,14305.0,14310.0,14473.0,14467.0
2011-12-08 - AA-431-MIA-SFO,12335.0,12331.0,12710.0,12691.0
2011-12-18 - AA-821-JFK-FLL,27165.0,27166.0,27365.0,27342.0
2011-12-30 - AA-295-MIA-ORD,44445.0,44502.0,44655.0,44664.0
2011-12-14 - AA-4389-DTW-ORD,21635.0,21669.0,21730.0,21752.0
2011-12-08 - AA-1210-ORD-BOS,12610.0,12622.0,12735.0,12746.0
2011-12-10 - AA-1607-DFW-PHX,15680.0,15677.0,15830.0,15820.0
2011-12-18 - AA-329-LGA-ORD,26975.0,26968.0,27130.0,27127.0
2011-12-19 - UA-1601-EWR-FLL,28605.0,28627.0,28796.0,28786.0
2011-12-02 - AA-451-ORD-SFO,3845.0,3846.0,4130.0,4099.0
2011-12-14 - UA-2830-MCO-CLT,21387.0,21387.0,21485.0,21480.0
2011-12-27 - AA-3-JFK-LAX,39900.0,39896.0,40275.0,40249.0
2011-12-07 - UA-897-BOS-IAD,10942.0,10979.0,11048.0,11088.0
2011-12-16 - UA-4267-ORF-EWR,24136.0,24177.0,24225.0,24265.0
2011-12-02 - AA-1835-ORD-SFO,4215.0,4226.0,4490.0,4484.0
2011-12-30 - AA-295-MIA-ORD,44445.0,44481.0,44655.0,44669.0
2011-12-29 - AA-1578-SEA-DFW,43060.0,43074.0,43295.0,43278.0
2011-12-05 - UA-1202-IAH-BOS,8510.0,8512.0,8734.0,8734.0
2011-12-30 - UA-1676-IAH-PHL,44576.0,44586.0,44759.0,44743.0
2011-12-17 - AA-329-LGA-ORD,25535.0,25605.0,25690.0,25746.0
2011-12-25 - AA-1775-ORD-LAS,37075.0,37153.0,37315.0,37353.0
2011-12-02 - UA-1138-IAH-MTY,3795.0,3789.0,3895.0,3899.0
2011-12-24 - AA-536-DFW-ATL,35295.0,35306.0,35420.0,35396.0
2012-01-02 - AA-3756-ORD-SLC,48615.0,48632.0,48825.0,48806.0
2011-12-18 - UA-5457-MKE-ORD,27066.0,27070.0,27090.0,27088.0
2011-12-11 - CO-1734-EWR-BOS,17160.0,17157.0,17240.0,17234.0
2011-12-04 - AA-3508-ATL-MIA,7240.0,7265.0,7360.0,7354.0
2011-12-26 - UA-2739-IAH-PHX,38160.0,38155.0,38332.0,38322.0
2011-12-11 - UA-867-IAD-ORD,16665.0,16672.0,16794.0,16765.0
2011-12-28 - UA-1196-IAH-LGA,41315.0,41312.0,41524.0,41517.0
2011-12-11 - CO-1085-IAH-CLE,16810.0,16825.0,16935.0,16965.0
2011-12-09 - UA-4658-IAH-BHM,14410.0,14401.0,14508.0,14506.0
2011-12-14 - AA-1874-DFW-EWR,21090.0,21105.0,21279.0,21274.0
2011-12-20 - UA-2465-CLT-DFW,29886.0,29884.0,30058.0,30076.0
2011-12-14 - UA-2745-ORD-PHX,21550.0,21579.0,21784.0,21788.0
2011-12-09 - UA-4391-LRD-IAH,13790.0,13790.0,13859.0,13844.0
2011-12-30 - UA-1430-PBI-EWR,43965.0,43971.0,44085.0,44091.0
2011-12-05 - CO-5225-ATL-IAH,8151.0,8257.0,8299.0,8371.0
2011-12-08 - UA-574-SFO-IAD,12640.0,12638.0,12943.0,12934.0
2011-12-25 - AA-149-IAD-LAX,36795.0,36807.0,37150.0,37128.0
2011-12-29 - AA-3825-SLC-ORD,42600.0,42597.0,42795.0,42770.0
2011-12-20 - AA-4010-CLT-ORD,30180.0,30189.0,30335.0,30293.0
2011-12-13 - AA-4389-DTW-ORD,20195.0,20200.0,20290.0,20273.0
2011-12-12 - UA-4373-EWR-ATL,17970.0,17969.0,18134.0,18145.0
2012-01-03 - AA-1776-DFW-PHL,49690.0,49684.0,49865.0,49871.0
2011-12-11 - CO-1653-IAH-DTW,16990.0,17007.0,17155.0,17146.0
2012-01-03 - AA-1775-ORD-LAS,50035.0,50034.0,50275.0,50257.0
2011-12-24 - UA-1031-PTY-IAH,35455.0,35460.0,35720.0,35705.0
2011-12-19 - AA-2957-DFW-CVG,28195.0,28207.0,28325.0,28312.0
2011-12-07 - UA-3099-PHX-PHL,11215.0,11261.0,11477.0,11536.0
2011-12-26 - AA-3505-MIA-CVG,38275.0,38278.0,38435.0,38415.0
2011-12-14 - AA-1838-JFK-BOS,20900.0,20926.0,20966.0,20962.0
2011-12-13 - UA-581-DEN-IAD,19656.0,19652.0,19852.0,19844.0
2011-12-27 - UA-931-LHR-SFO,39695.0,39697.0,40346.0,40314.0
2011-12-02 - CO-1614-IAH-FLL,3690.0,3717.0,3825.0,3837.0
2011-12-09 - UA-2546-CLT-PBI,14065.0,14062.0,14179.0,14166.0
2012-01-02 - AA-1165-JFK-MIA,48239.0,48250.0,48454.0,48448.0
2011-12-05 - UA-1235-IAH-DTW,8695.0,8763.0,8863.0,8881.0
2011-12-05 - UA-1235-IAH-DTW,8695.0,8725.0,8863.0,8881.0
2011-12-05 - UA-1467-SAL-IAH,8010.0,7995.0,8203.0,8199.0
2011-12-13 - AA-1775-ORD-LAS,19795.0,19913.0,20035.0,20146.0
2011-12-29 - AA-716-ORD-MCO,42540.0,42561.0,42685.0,42694.0
2011-12-30 - AA-1520-LAX-MIA,44340.0,44363.0,44625.0,44640.0
2011-12-20 - CO-1008-IAH-LAX,30030.0,30066.0,30255.0,30276.0
2011-12-29 - AA-3756-ORD-SLC,42855.0,42865.0,43061.0,43049.0
2011-12-25 - AA-1853-JFK-MIA,37290.0,37318.0,37500.0,37510.0
2011-12-17 - AA-2885-DFW-CVG,25921.0,25940.0,26052.0,26045.0
2011-12-11 - AA-4116-ORD-MEM,17100.0,17094.0,17200.0,17188.0
2012-01-03 - AA-586-DFW-CLE,49860.0,49873.0,50005.0,50018.0
2011-12-12 - AA-463-ORF-DFW,17970.0,17978.0,18190.0,18162.0
2011-12-05 - CO-1561-IAH-TPA,8350.0,8363.0,8465.0,8460.0
2011-12-09 - UA-254-DEN-ORD,14418.0,14412.0,14555.0,14557.0
2011-12-09 - UA-254-DEN-ORD,14418.0,14428.0,14555.0,14543.0
2011-12-15 - AA-3979-CVG-ORD,22350.0,22345.0,22440.0,22419.0
2011-12-24 - AA-431-MIA-SFO,35375.0,35468.0,35750.0,35789.0
2011-12-25 - AA-4008-ORD-CLT,37225.0,37222.0,37335.0,37328.0
2011-12-25 - AA-1077-DFW-SFO,36825.0,36820.0,37050.0,37018.0
2011-12-31 - UA-1142-IAH-BOS,46158.0,46158.0,44942.0,46362.0
2011-12-18 - AA-3732-MSP-ORD,27235.0,27229.0,27325.0,27302.0
2011-12-30 - CO-1692-EWR-MCO,44721.0,44738.0,44893.0,44885.0
2011-12-31 - AA-451-ORD-SFO,45605.0,45601.0,45890.0,45867.0
2011-12-22 - AA-3549-MIA-CVG,33260.0,33260.0,33419.0,31981.0
2011-12-08 - UA-1609-IAH-SMF,12959.0,12969.0,13198.0,13208.0
2011-12-01 - AA-4325-CLT-ORD,2950.0,2950.0,3095.0,3053.0
2011-12-05 - UA-1653-IAH-DTW,8345.0,8403.0,8510.0,8528.0
2011-12-02 - UA-2445-CLT-CHS,4054.0,4064.0,4113.0,4098.0
2011-12-05 - UA-257-JFK-SFO,8370.0,8389.0,8775.0,8734.0
2011-12-13 - AA-1436-MCI-DFW,19615.0,19614.0,19720.0,19707.0
2011-12-19 - AA-1412-MIA-JFK,28900.0,28899.0,29065.0,29069.0
2011-12-24 - AA-3809-PHX-LAX,35340.0,35335.0,35440.0,35423.0
2011-12-11 - AA-1066-DFW-DCA,16830.0,16880.0,16990.0,17042.0
2011-12-10 - UA-5638-SFO-SBA,15838.0,15851.0,15915.0,15915.0
2011-12-24 - AA-821-JFK-FLL,35805.0,35811.0,36005.0,36004.0
2011-12-10 - UA-2563-CLT-ORD,15915.0,15926.0,16036.0,16011.0
2012-01-03 - UA-537-YYZ-ORD,49847.0,49876.0,49954.0,49959.0
2011-12-10 - AA-827-ORD-SJC,15890.0,15886.0,16165.0,16151.0
2011-12-25 - UA-3469-IAD-MSP,37335.0,37329.0,37505.0,37489.0
2011-12-14 - AA-4277-CVG-JFK,21190.0,21200.0,21289.0,21295.0
2011-12-02 - UA-500-SFO-PHX,4138.0,4137.0,4252.0,4253.0
2011-12-04 - AA-3921-MEM-ORD,7160.0,7191.0,7290.0,7281.0
2011-12-30 - CO-36-MCO-EWR,44365.0,44364.0,44527.0,44515.0
2011-12-25 - CO-59-IAH-DEN,37410.0,37424.0,37571.0,37561.0
2011-12-22 - CO-1703-LAX-EWR,32675.0,32689.0,32997.0,32981.0
2011-12-11 - AA-3921-MEM-ORD,17240.0,17230.0,17370.0,17339.0
2011-12-01 - AA-271-MIA-LAX,2435.0,2452.0,2757.0,2781.0
2012-01-03 - UA-297-SFO-LAX,50210.0,50258.0,50278.0,50321.0
2011-12-19 - UA-5638-SBA-SFO,28892.0,28892.0,28952.0,28958.0
2011-12-13 - AA-3732-MSP-ORD,20035.0,20026.0,20125.0,20103.0
2011-12-14 - AA-557-MIA-STT,21180.0,21196.0,21330.0,21326.0
2011-12-28 - AA-1990-TUS-ORD,41590.0,41592.0,41800.0,41770.0
2011-12-17 - AA-1217-FLL-DFW,25435.0,25460.0,25635.0,25645.0
2011-12-31 - UA-931-SFO-LAX,46305.0,46298.0,46393.0,46381.0
2011-12-15 - CO-1026-MCO-IAH,22285.0,22284.0,22445.0,22430.0
2011-12-10 - AA-501-MIA-DEN,15745.0,15770.0,15996.0,16000.0
2011-12-29 - UA-3050-PHX-CLT,42845.0,42847.0,43077.0,43074.0
2011-12-27 - AA-3802-LAX-PHX,40080.0,40091.0,40160.0,40151.0
2011-12-11 - AA-1373-MCO-DFW,16700.0,16694.0,16880.0,16857.0
2011-12-05 - AA-3753-MSP-ORD,8155.0,8165.0,8235.0,8228.0
2011-12-14 - CO-1221-EWR-DFW,21555.0,21601.0,21802.0,21826.0
2011-12-08 - AA-466-IAH-MIA,12240.0,12248.0,12380.0,12367.0
2012-01-03 - UA-552-IAH-IAD,50164.0,50173.0,50333.0,50348.0
2011-12-20 - UA-1495-GCM-IAH,30170.0,30157.0,30361.0,30357.0
2011-12-14 - UA-4642-IAH-AMA,21620.0,21620.0,21723.0,21723.0
2011-12-01 - CO-4444-EWR-YOW,3035.0,3056.0,3117.0,3113.0
2012-01-03 - UA-2694-DFW-PHL,50225.0,50221.0,50411.0,50416.0
2011-12-14 - AA-1294-IAH-MIA,21575.0,21601.0,21720.0,21717.0
2011-12-30 - UA-2830-MCO-CLT,44427.0,44435.0,44525.0,44516.0
2011-12-26 - UA-316-SNA-DEN,38372.0,38384.0,38515.0,38507.0
2011-12-07 - AA-484-DFW-MIA,11415.0,11437.0,11575.0,11577.0
2011-12-11 - UA-2726-FLL-PHL,17100.0,17109.0,17222.0,17240.0
2011-12-08 - CO-1601-EWR-FLL,12690.0,12691.0,12872.0,12876.0
2011-12-04 - AA-404-MIA-MCO,6465.0,6480.0,6503.0,6518.0
2011-12-17 - UA-2723-FLL-PHL,25620.0,25630.0,25787.0,25787.0
2012-01-01 - UA-2458-PHL-LAX,46970.0,46996.0,47341.0,47343.0
2011-12-27 - UA-1585-DEN-IAH,39660.0,39673.0,39810.0,39790.0
2011-12-20 - AA-431-MIA-SFO,29615.0,29644.0,29990.0,29970.0
2011-12-28 - UA-456-BOS-SFO,41215.0,41229.0,41577.0,41568.0
2011-12-28 - CO-16-LAX-EWR,41425.0,41443.0,41739.0,41767.0
2011-12-05 - UA-1173-IAH-DEN,8085.0,8085.0,8238.0,8237.0
2011-12-08 - UA-2998-PHL-PHX,12900.0,12900.0,13228.0,13233.0
2012-01-03 - AA-1544-ORD-DCA,50420.0,50439.0,50510.0,50515.0
2011-12-30 - UA-3748-ORD-CLT,44830.0,44840.0,44939.0,44935.0
2011-12-09 - AA-33-JFK-LAX,13720.0,13717.0,14105.0,14058.0
2011-12-12 - CO-1473-EWR-LAX,18660.0,18656.0,19042.0,19050.0
2011-12-31 - UA-1173-IAH-DEN,45525.0,45549.0,45688.0,45688.0
2011-12-18 - UA-264-DEN-PHL,26938.0,26964.0,27129.0,27144.0
2011-12-09 - AA-33-JFK-LAX,13720.0,13736.0,14095.0,14054.0
2011-12-02 - AA-1920-LAX-SFO,3780.0,3802.0,3855.0,3862.0
2011-12-25 - UA-6422-IAD-IAH,37615.0,37622.0,36380.0,36363.0
2011-12-16 - AA-3574-CLT-MIA,24490.0,24491.0,24610.0,24624.0
2011-12-20 - UA-423-DCA-ORD,29913.0,29927.0,30040.0,30026.0
2011-12-07 - AA-4008-ORD-CLT,11305.0,11322.0,11415.0,11416.0
2011-12-25 - UA-1173-IAH-DEN,36885.0,36890.0,37048.0,37036.0
2011-12-04 - AA-4288-DTW-ORD,7375.0,7377.0,7460.0,7437.0
2011-12-02 - UA-967-IAD-LAX,4179.0,4200.0,4530.0,4525.0
2012-01-01 - AA-716-ORD-MCO,46860.0,46867.0,47003.0,47002.0
2011-12-29 - AA-1578-SEA-DFW,43060.0,43090.0,43272.0,43267.0
2011-12-14 - CO-1672-PHL-IAH,21514.0,21521.0,21740.0,21730.0
2011-12-09 - AA-4242-CLE-JFK,14000.0,14003.0,14100.0,14092.0
2011-12-29 - AA-393-DFW-DEN,42535.0,42533.0,42655.0,42654.0
2011-12-25 - AA-3801-PHX-LAX,37070.0,37061.0,37170.0,37144.0
2011-12-18 - AA-1520-LAX-MIA,27060.0,27077.0,27345.0,27369.0
2011-12-31 - AA-847-MCI-DFW,46030.0,46025.0,46135.0,46119.0
2012-01-03 - AA-271-MIA-LAX,49955.0,49971.0,50286.0,50281.0
2011-12-29 - UA-4642-PHL-CLE,42452.0,42468.0,42550.0,42540.0
2011-12-27 - UA-1114-ORD-FLL,40115.0,40118.0,40285.0,40312.0
2011-12-27 - AA-431-MIA-SFO,39695.0,39696.0,40070.0,40053.0
2011-12-29 - UA-616-SFO-ORD,42660.0,42655.0,42915.0,42882.0
2011-12-12 - AA-1733-ORD-PHX,18825.0,18840.0,19050.0,19061.0
2011-12-07 - AA-2957-DFW-CVG,10915.0,10946.0,11020.0,11053.0
2011-12-30 - UA-6102-ORD-MEM,44277.0,44273.0,44384.0,44389.0
2011-12-11 - CO-1669-SFO-IAH,17204.0,17219.0,17420.0,17410.0
2011-12-07 - AA-1442-STL-ORD,11275.0,11291.0,11350.0,11338.0
2011-12-17 - AA-3514-CLE-MIA,25150.0,25156.0,25340.0,25315.0
2012-01-01 - UA-3470-DEN-IND,47608.0,47618.0,47736.0,47746.0
2012-01-01 - AA-1835-ORD-SFO,47415.0,47431.0,47690.0,47685.0
2011-12-18 - UA-3496-DEN-OMA,27652.0,27662.0,26290.0,26291.0
2011-12-28 - AA-431-MIA-SFO,41135.0,41135.0,41510.0,41496.0
2012-01-02 - AA-1826-DFW-BHM,48400.0,48413.0,48495.0,48502.0
2011-12-04 - AA-34-LAX-JFK,6725.0,6736.0,7050.0,7027.0
2011-12-24 - AA-1394-DFW-FLL,35470.0,35468.0,35625.0,35629.0
2011-12-25 - CO-1593-MCO-EWR,37495.0,37486.0,37650.0,37633.0
2011-12-17 - UA-6273-SFO-SLC,25788.0,25795.0,25898.0,25897.0
2011-12-19 - AA-2463-TUL-DFW,28625.0,28635.0,28670.0,28680.0
2011-12-10 - UA-1551-MZT-IAH,15640.0,15635.0,15773.0,15761.0
2011-12-27 - UA-1231-IAH-PHX,39930.0,39933.0,40112.0,40123.0
2011-12-25 - AA-4307-ORD-DTW,37485.0,37480.0,37570.0,37543.0
2011-12-13 - AA-2419-DFW-LAX,19725.0,19754.0,19930.0,19941.0
2011-12-18 - AA-3785-ORD-IAH,27575.0,27582.0,26286.0,27707.0
2012-01-01 - AA-1735-MIA-KIN,47140.0,47140.0,47235.0,47233.0
2011-12-25 - UA-1173-IAH-DEN,36885.0,36911.0,37048.0,37036.0
2011-12-02 - CO-4775-CVG-CLE,4285.0,4275.0,4355.0,4338.0
2011-12-12 - CO-4234-IAH-MEM,18245.0,18239.0,18333.0,18324.0
2011-12-08 - UA-2467-CLT-DFW,13045.0,13045.0,13216.0,13203.0
2012-01-03 - UA-1561-PHX-IAH,49890.0,49891.0,50042.0,50039.0
2011-12-13 - AA-297-MCO-LAX,19800.0,19800.0,20135.0,20124.0
2011-12-01 - UA-1216-EWR-ATL,2460.0,2488.0,2610.0,2593.0
2011-12-13 - AA-1294-IAH-MIA,20135.0,20147.0,20269.0,20266.0
2011-12-17 - UA-520-ORD-MCO,25345.0,25482.0,25492.0,25612.0
2011-12-24 - UA-279-MSY-DEN,35350.0,35351.0,35533.0,35497.0
2011-12-08 - CO-4295-CLE-RDU,12300.0,12291.0,12391.0,12373.0
2011-12-04 - UA-2301-CLT-PHL,6515.0,6521.0,6612.0,6612.0
2011-12-17 - AA-1217-FLL-DFW,25435.0,25479.0,25635.0,25640.0
2011-12-07 - AA-2419-DFW-LAX,11085.0,11086.0,11290.0,11269.0
2011-12-03 - AA-4368-ORD-CVG,5595.0,5606.0,5665.0,5660.0
2011-12-29 - UA-1141-EWR-BOS,43260.0,43260.0,43345.0,43345.0
2011-12-20 - AA-3830-ORD-IAH,29910.0,29925.0,30070.0,30072.0
2011-12-16 - AA-1853-JFK-MIA,24330.0,24356.0,24540.0,24518.0
2011-12-05 - AA-1811-MIA-IAH,8810.0,8851.0,8980.0,7563.0
2011-12-11 - AA-1434-DFW-MCO,16635.0,16626.0,16775.0,16773.0
2011-12-09 - UA-1649-FLL-IAH,13630.0,13624.0,13798.0,13787.0
2011-12-05 - AA-1917-JFK-MCO,8395.0,8410.0,8575.0,8549.0
2011-12-20 - AA-3591-CLE-MIA,30150.0,30153.0,30335.0,30309.0
2011-12-26 - AA-3535-MIA-CLT,38580.0,38579.0,38705.0,38695.0
2011-12-12 - AA-3732-MSP-ORD,18595.0,18606.0,18685.0,18661.0
2011-12-19 - CO-1640-IAH-FLL,28500.0,28506.0,28644.0,28645.0
2011-12-11 - UA-2998-PHL-PHX,17220.0,17230.0,17548.0,17545.0
2011-12-03 - AA-85-JFK-SFO,5525.0,5540.0,5877.0,5881.0
2011-12-03 - AA-1134-MIA-RDU,5870.0,5873.0,5990.0,5972.0
2011-12-27 - UA-5193-IAH-OKC,39775.0,39772.0,39859.0,39853.0
2011-12-17 - AA-4242-CLE-JFK,25520.0,25540.0,25620.0,25611.0
